millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
20338713,0x7,0x1,16,2,204,5,9,2167.500000,59.062500,46.687500,35.000
20338726,0x7,0x2,16,4,405,6,13,2151.562500,35.437500,33.718750,34.950
20338745,0x7,0x3,16,8,806,9,19,2140.937500,26.578125,24.640625,34.950
20338776,0x7,0x4,16,16,1608,13,30,2135.625000,19.195313,19.453125,34.950
20338823,0x7,0x5,16,32,3214,23,55,2134.297119,16.980469,17.832031,34.950
20338905,0x7,0x6,16,64,6423,42,105,2132.636719,15.503906,17.021484,34.950
20339055,0x7,0x7,16,128,12844,80,204,2132.304688,14.765625,16.535156,34.950
20339348,0x7,0x8,16,256,25682,157,401,2131.806641,14.488770,16.251465,34.950
20339922,0x7,0x9,16,512,51354,310,797,2131.391602,14.304199,16.150146,34.950
20341060,0x7,0xA,16,1024,65535,616,1586,1359.979248,14.211914,16.069092,34.950
20343323,0x7,0xB,16,2048,65535,1229,3167,679.989624,14.177306,16.043762,34.950
20347836,0x7,0xC,16,4096,65535,2456,6328,339.994812,14.165771,16.028564,35.000
20356849,0x7,0xD,16,8192,65535,4908,12649,169.997406,14.154237,16.019699,35.050
20374869,0x7,0xE,16,16384,65535,9811,25291,84.998703,14.147026,16.015266,35.050
20375883,0x6,0x0,32,1,207,7,13,2199.375000,82.687500,67.437500,35.200
20375896,0x6,0x1,32,2,410,9,18,2178.125000,53.156250,46.687500,35.100
20375909,0x6,0x2,32,4,813,12,25,2159.531250,35.437500,32.421875,35.150
20375928,0x6,0x3,32,8,1619,17,37,2150.234619,25.101563,23.992188,35.100
20375958,0x6,0x4,32,16,3230,25,60,2144.922119,18.457031,19.453125,35.100
20376006,0x6,0x5,32,32,6454,45,110,2142.929688,16.611328,17.832031,35.100
20376087,0x6,0x6,32,64,12902,84,211,2141.933594,15.503906,17.102539,35.100
20376237,0x6,0x7,32,128,25796,161,409,2141.269531,14.857910,16.575684,35.100
20376531,0x6,0x8,32,256,51585,315,805,2140.979004,14.534912,16.312256,35.100
20377102,0x6,0x9,32,512,65535,622,1599,1359.979248,14.350342,16.200806,35.100
20378240,0x6,0xA,32,1024,65535,1238,3186,679.989624,14.281128,16.140015,35.100
20380503,0x6,0xB,32,2048,65535,2469,6361,339.994812,14.240753,16.112152,35.150
20385014,0x6,0xC,32,4096,65535,4932,12711,169.997406,14.223449,16.098221,35.150
20394033,0x6,0xD,32,8192,65535,9855,25406,84.998703,14.210472,16.088089,35.150
20412056,0x6,0xE,32,16384,65535,19706,50804,42.499352,14.207588,16.085556,35.150
20413069,0x5,0x0,64,1,416,13,26,2210.000000,76.781250,67.437500,35.400
20413083,0x5,0x1,64,2,822,18,36,2183.437500,53.156250,46.687500,35.300
20413096,0x5,0x2,64,4,1633,24,50,2168.827881,35.437500,32.421875,35.300
20413115,0x5,0x3,64,8,3250,33,74,2158.202881,24.363281,23.992188,35.250
20413145,0x5,0x4,64,16,6483,50,120,2152.558594,18.457031,19.453125,35.200
20413193,0x5,0x5,64,32,12956,90,221,2150.898438,16.611328,17.913086,35.200
20413274,0x5,0x6,64,64,25900,168,423,2149.902344,15.503906,17.143066,35.200
20413425,0x5,0x7,64,128,51782,323,823,2149.155273,14.904053,16.677002,35.300
20413718,0x5,0x8,64,256,65535,632,1620,1359.979248,14.581055,16.413574,35.200
20414290,0x5,0x9,64,512,65535,1251,3217,679.989624,14.431092,16.297058,35.250
20415428,0x5,0xA,64,1024,65535,2487,6404,339.994812,14.344574,16.221069,35.200
20417692,0x5,0xB,64,2048,65535,4962,12791,169.997406,14.309967,16.199539,35.250
20422202,0x5,0xC,64,4096,65535,9915,25565,84.998703,14.296989,16.188774,35.250
20431219,0x5,0xD,64,8192,65535,19814,51103,42.499352,14.285454,16.180225,35.350
20449238,0x5,0xE,64,16384,65535,39620,65535,21.249676,14.282570,10.374842,35.250
20450252,0x4,0x0,128,1,835,27,52,2217.968750,79.734375,67.437500,35.400
20450265,0x4,0x1,128,2,1651,36,72,2192.734619,53.156250,46.687500,35.400
20450278,0x4,0x2,128,4,3277,47,100,2176.132813,34.699219,32.421875,35.350
20450297,0x4,0x3,128,8,6527,66,150,2167.167969,24.363281,24.316406,35.400
20450327,0x4,0x4,128,16,13022,100,241,2161.855469,18.457031,19.534180,35.350
20450375,0x4,0x5,128,32,26026,180,444,2160.361328,16.611328,17.994141,35.400
20450456,0x4,0x6,128,64,52027,338,851,2159.323730,15.596191,17.244385,35.350
20450606,0x4,0x7,128,128,65535,648,1652,1359.979248,14.950195,16.737793,35.350
20450899,0x4,0x8,128,256,65535,1269,3253,679.989624,14.638732,16.479431,35.300
20451472,0x4,0x9,128,512,65535,2513,6460,339.994812,14.494537,16.362915,35.350
20452609,0x4,0xA,128,1024,65535,4997,12869,169.997406,14.410904,16.298325,35.400
20454869,0x4,0xB,128,2048,65535,9968,25691,84.998703,14.373413,16.268562,35.350
20459379,0x4,0xC,128,4096,65535,19907,51328,42.499352,14.352505,16.251465,35.350
20468396,0x4,0xD,128,8192,65535,39791,65535,21.249676,14.344213,10.374842,35.400
20486412,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,35.400
20487426,0x3,0x0,256,1,1023,55,106,1358.671875,81.210938,68.734375,35.600
20487439,0x3,0x1,256,2,2047,77,151,1359.336060,56.847656,48.957031,35.500
20487452,0x3,0x2,256,4,4095,116,224,1359.667969,42.820313,36.312500,35.450
20487471,0x3,0x3,256,8,8191,188,357,1359.833984,34.699219,28.936523,35.450
20487501,0x3,0x4,256,16,16383,324,610,1359.916992,29.900391,24.721680,35.450
20487549,0x3,0x5,256,32,32767,618,1156,1359.958496,28.516113,23.424805,35.450
20487631,0x3,0x6,256,64,65535,1200,2237,1359.979248,27.685547,22.664919,35.400
20487781,0x3,0x7,256,128,65535,2364,4399,679.989624,27.270264,22.284973,35.500
20488074,0x3,0x8,256,256,65535,4686,8710,339.994812,27.028015,22.062073,35.400
20488647,0x3,0x9,256,512,65535,9329,17332,169.997406,26.904007,21.950623,35.350
20489789,0x3,0xA,256,1024,65535,18611,34568,84.998703,26.836235,21.889832,35.400
20492057,0x3,0xB,256,2048,65535,37187,65535,42.499352,26.811001,20.749683,35.400
20496584,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,35.500
20505629,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,35.450
20523713,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,35.400
20524726,0x2,0x0,512,1,1023,109,208,679.335938,80.472656,67.437500,35.600
20524739,0x2,0x1,512,2,2047,144,288,679.668030,53.156250,46.687500,35.500
20524753,0x2,0x2,512,4,4095,190,399,679.833984,35.068359,32.340820,35.500
20524772,0x2,0x3,512,8,8191,266,598,679.916992,24.547852,24.235352,35.550
20524802,0x2,0x4,512,16,16383,405,969,679.958496,18.687744,19.635498,35.500
20524849,0x2,0x5,512,32,32767,728,1794,679.979248,16.795898,18.176514,35.550
20524931,0x2,0x6,512,64,65535,1363,3424,679.989624,15.723084,17.345703,35.450
20525081,0x2,0x7,512,128,65535,2618,6661,339.994812,15.100158,16.872040,35.450
20525373,0x2,0x8,512,256,65535,5125,13121,169.997406,14.780045,16.617477,35.550
20525951,0x2,0x9,512,512,65535,10132,26028,84.998703,14.609894,16.481964,35.500
20527089,0x2,0xA,512,1024,65535,20164,51891,42.499352,14.537796,16.429722,35.450
20529361,0x2,0xB,512,2048,65535,40216,65535,21.249676,14.497421,10.374842,35.500
20533889,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,35.500
20542935,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,35.550
20561015,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,35.550
20562028,0x1,0x0,1024,1,1023,205,388,339.667969,75.673828,62.898438,35.400
20562041,0x1,0x1,1024,2,2047,281,554,339.834015,51.864258,44.904297,35.600
20562054,0x1,0x2,1024,4,4095,366,770,339.916992,33.776367,31.206055,35.550
20562073,0x1,0x3,1024,8,8191,525,1177,339.958496,24.224854,23.850342,35.550
20562104,0x1,0x4,1024,16,16383,802,1919,339.979248,18.503174,19.442991,35.500
20562151,0x1,0x5,1024,32,32767,1446,3567,339.989624,16.680544,18.070129,35.500
20562233,0x1,0x6,1024,64,65535,2713,6822,339.994812,15.648102,17.279846,35.550
20562383,0x1,0x7,1024,128,65535,5240,13322,169.997406,15.111694,16.872040,35.500
20562676,0x1,0x8,1024,256,65535,10270,26275,84.998703,14.808884,16.638374,35.500
20563249,0x1,0x9,1024,512,65535,20328,52182,42.499352,14.656036,16.521858,35.500
20564388,0x1,0xA,1024,1024,65535,40446,65535,21.249676,14.580334,10.374842,35.550
20566659,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,35.550
20571188,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,35.550
20580238,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,35.600
20598320,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,35.600
20599334,0x0,0x0,2048,1,1023,382,690,169.833984,70.505859,55.927734,35.800
20599347,0x0,0x1,2048,2,2047,535,1019,169.917007,49.372559,41.297363,35.700
20599360,0x0,0x2,2048,4,4095,707,1455,169.958496,32.622803,29.483643,35.550
20599379,0x0,0x3,2048,8,8191,1020,2262,169.979248,23.532715,22.918213,35.650
20599409,0x0,0x4,2048,16,16383,1579,3752,169.989624,18.214783,19.007324,35.600
20599457,0x0,0x5,2048,32,32767,2876,7065,169.994812,16.588259,17.895355,35.600
20599538,0x0,0x6,2048,64,65535,5435,13620,169.997406,15.674057,17.249451,35.600
20599689,0x0,0x7,2048,128,65535,10497,26630,84.998703,15.136208,16.863174,35.600
20599980,0x0,0x8,2048,256,65535,20606,52632,42.499352,14.856468,16.664337,35.650
20600558,0x0,0x9,2048,512,65535,40759,65535,21.249676,14.693167,10.374842,35.600
20601695,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,35.600
20603964,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,35.600
20608491,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,35.650
20617537,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,35.650
20635619,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,35.600
