millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
23023436,0x7,0x8,16,256,65535,458,1074,5439.916992,42.266602,43.526367,53.950
23024008,0x7,0x9,16,512,65535,914,2142,2719.958496,42.174316,43.404785,53.950
23025140,0x7,0xA,16,1024,65535,1823,4278,1359.979248,42.058960,43.343990,53.900
23027397,0x7,0xB,16,2048,65535,3643,8548,679.989624,42.024353,43.303471,53.900
23031901,0x7,0xC,16,4096,65535,7281,17089,339.994812,41.995514,43.285736,53.850
23040900,0x7,0xD,16,8192,65535,14556,34167,169.997406,41.978210,43.271805,53.750
23058884,0x7,0xE,16,16384,65535,29106,65535,84.998703,41.969559,41.499367,53.950
23059898,0x6,0x0,32,1,600,9,18,6375.000000,106.312500,93.375000,54.000
23059911,0x6,0x1,32,2,1195,14,29,6348.437500,82.687500,75.218750,54.100
23059924,0x6,0x2,32,4,2383,22,46,6329.844238,64.968750,59.656250,54.100
23059943,0x6,0x3,32,8,4758,36,80,6319.219238,53.156250,51.875000,54.050
23059973,0x6,0x4,32,16,9506,63,144,6312.578125,46.511719,46.687500,54.100
23060021,0x6,0x5,32,32,19004,120,279,6309.921875,44.296875,45.228516,54.050
23060103,0x6,0x6,32,64,38005,235,548,6309.423828,43.374023,44.417969,54.050
23060253,0x6,0x7,32,128,65535,464,1085,5439.916992,42.820313,43.972168,54.050
23060545,0x6,0x8,32,256,65535,920,2157,2719.958496,42.451172,43.708744,54.000
23061118,0x6,0x9,32,512,65535,1834,4301,1359.979248,42.312740,43.577026,54.100
23062250,0x6,0xA,32,1024,65535,3661,8590,679.989624,42.231995,43.516235,54.050
23064507,0x6,0xB,32,2048,65535,7314,17167,339.994812,42.185852,43.483307,54.050
23069011,0x6,0xC,32,4096,65535,14620,34321,169.997406,42.162781,43.466843,53.950
23078006,0x6,0xD,32,8192,65535,29231,65535,84.998703,42.149803,41.499367,54.050
23095986,0x6,0xE,32,16384,65535,58448,65535,42.499352,42.139709,20.749683,53.950
23096999,0x5,0x0,64,1,1023,19,38,5434.687500,112.218750,98.562500,53.800
23097012,0x5,0x1,64,2,2047,32,62,5437.344238,94.500000,80.406250,53.900
23097026,0x5,0x2,64,4,4095,61,112,5438.671875,90.070313,72.625000,53.950
23097044,0x5,0x3,64,8,8191,119,208,5439.335938,87.855469,67.437500,54.050
23097075,0x5,0x4,64,16,16383,231,396,5439.667969,85.271484,64.195313,53.950
23097122,0x5,0x5,64,32,32767,463,785,5439.833984,85.456055,63.627930,54.000
23097204,0x5,0x6,64,64,65535,925,1561,5439.916992,85.363762,63.263184,53.950
23097354,0x5,0x7,64,128,65535,1846,3107,2719.958496,85.179207,62.959225,54.000
23097646,0x5,0x8,64,256,65535,3690,6200,1359.979248,85.133057,62.817383,53.950
23098218,0x5,0x9,64,512,65535,7374,12383,679.989624,85.063843,62.731262,53.950
23099350,0x5,0xA,64,1024,65535,14741,24750,339.994812,85.023468,62.690735,53.950
23101606,0x5,0xB,64,2048,65535,29436,49441,169.997406,84.890808,62.616013,53.950
23106105,0x5,0xC,64,4096,65535,58839,65535,84.998703,84.843224,41.499367,53.850
23115098,0x5,0xD,64,8192,65535,65535,65535,42.499352,47.249279,20.749683,53.900
23133072,0x5,0xE,64,16384,65535,65535,65535,21.249676,23.624640,10.374842,53.900
23134085,0x4,0x0,128,1,1023,37,76,2717.343750,109.265625,98.562500,53.800
23134098,0x4,0x1,128,2,2047,56,117,2718.672119,82.687500,75.867188,53.800
23134112,0x4,0x2,128,4,4095,86,187,2719.335938,63.492188,60.628906,53.750
23134131,0x4,0x3,128,8,8191,144,322,2719.667969,53.156250,52.199219,53.800
23134161,0x4,0x4,128,16,16383,253,582,2719.833984,46.696289,47.173828,53.800
23134208,0x4,0x5,128,32,32767,486,1126,2719.916992,44.850586,45.633789,53.800
23134290,0x4,0x6,128,64,65535,947,2210,2719.958496,43.697025,44.782715,53.850
23134440,0x4,0x7,128,128,65535,1869,4374,1359.979248,43.120239,44.316647,53.850
23134733,0x4,0x8,128,256,65535,3708,8694,679.989624,42.774174,44.043091,53.800
23135306,0x4,0x9,128,512,65535,7391,17341,339.994812,42.629974,43.924042,53.850
23136438,0x4,0xA,128,1024,65535,14757,34637,169.997406,42.557877,43.867050,53.850
23138693,0x4,0xB,128,2048,65535,29486,65535,84.998703,42.517502,41.499367,53.950
23143196,0x4,0xC,128,4096,65535,58939,65535,42.499352,42.493710,20.749683,53.900
23152187,0x4,0xD,128,8192,65535,65535,65535,21.249676,23.624640,10.374842,54.000
23170164,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,54.050
23171178,0x3,0x0,256,1,1023,203,281,1358.671875,299.742188,182.210938,54.000
23171191,0x3,0x1,256,2,2047,413,538,1359.336060,304.910156,174.429688,54.100
23171204,0x3,0x2,256,4,4095,818,1027,1359.667969,301.957031,166.486328,54.150
23171223,0x3,0x3,256,8,8191,1624,1998,1359.833984,299.742188,161.947266,54.200
23171253,0x3,0x4,256,16,16383,3232,3931,1359.916992,298.265625,159.312988,54.150
23171301,0x3,0x5,256,32,32767,6459,7817,1359.958496,298.034912,158.401123,54.200
23171383,0x3,0x6,256,64,65535,12923,15609,1359.979248,298.150269,158.147827,54.200
23171533,0x3,0x7,256,128,65535,25841,31171,679.989624,298.092590,157.909729,54.200
23171826,0x3,0x8,256,256,65535,51703,62319,339.994812,298.213715,157.851471,54.250
23172398,0x3,0x9,256,512,65535,65535,65535,169.997406,188.997116,82.998734,54.150
23173539,0x3,0xA,256,1024,65535,65535,65535,84.998703,94.498558,41.499367,54.200
23175806,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,54.300
23180328,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,54.250
23189360,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,54.100
23207414,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,54.150
23208427,0x2,0x0,512,1,1023,147,292,679.335938,108.527344,94.671875,54.200
23208440,0x2,0x1,512,2,2047,224,462,679.668030,82.687500,74.894531,54.100
23208453,0x2,0x2,512,4,4095,346,745,679.833984,63.861328,60.385742,54.100
23208472,0x2,0x3,512,8,8191,577,1286,679.916992,53.248535,52.118164,54.100
23208503,0x2,0x4,512,16,16383,1026,2344,679.958496,47.342285,47.498047,54.100
23208550,0x2,0x5,512,32,32767,1970,4542,679.979248,45.450436,46.018795,54.200
23208632,0x2,0x6,512,64,65535,3849,8924,679.989624,44.400696,45.208248,54.150
23208782,0x2,0x7,512,128,65535,7594,17664,339.994812,43.800842,44.742188,54.200
23209076,0x2,0x8,512,256,65535,15072,35123,169.997406,43.466309,44.482559,54.150
23209649,0x2,0x9,512,512,65535,30046,65535,84.998703,43.324997,41.499367,54.100
23210786,0x2,0xA,512,1024,65535,59966,65535,42.499352,43.234154,20.749683,54.100
23213053,0x2,0xB,512,2048,65535,65535,65535,21.249676,23.624640,10.374842,54.050
23217574,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,54.150
23226610,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,54.150
23244663,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,54.350
23245676,0x1,0x0,1024,1,1023,284,555,339.667969,104.835938,89.970703,54.400
23245689,0x1,0x1,1024,2,2047,442,897,339.834015,81.580078,72.706055,54.200
23245703,0x1,0x2,1024,4,4095,690,1466,339.916992,63.676758,59.413086,54.300
23245721,0x1,0x3,1024,8,8191,1176,2575,339.958496,54.263672,52.178951,54.250
23245752,0x1,0x4,1024,16,16383,2100,4713,339.979248,48.449707,47.751343,54.300
23245799,0x1,0x5,1024,32,32767,4053,9182,339.989624,46.753967,46.515259,54.300
23245881,0x1,0x6,1024,64,65535,7930,18066,339.994812,45.738831,45.760437,54.200
23246031,0x1,0x7,1024,128,65535,15659,35795,169.997406,45.159164,45.333633,54.300
23246324,0x1,0x8,1024,256,65535,31117,65535,84.998703,44.869331,41.499367,54.300
23246897,0x1,0x9,1024,512,65535,62054,65535,42.499352,44.739555,20.749683,54.250
23248034,0x1,0xA,1024,1024,65535,65535,65535,21.249676,23.624640,10.374842,54.300
23250302,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,54.350
23254821,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,54.400
23263850,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,54.350
23281900,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,54.350
23282913,0x0,0x0,2048,1,1023,546,961,169.833984,100.775391,77.893555,54.400
23282926,0x0,0x1,2048,2,2047,875,1644,169.917007,80.749519,66.626953,54.500
23282940,0x0,0x2,2048,4,4095,1392,2806,169.958496,64.230469,56.859863,54.500
23282959,0x0,0x3,2048,8,8191,2409,5046,169.979248,55.578735,51.125240,54.550
23282989,0x0,0x4,2048,16,16383,4365,9391,169.989624,50.353088,47.574036,54.500
23283036,0x0,0x5,2048,32,32767,8468,18457,169.994812,48.841919,46.750824,54.450
23283118,0x0,0x6,2048,64,65535,16627,36505,169.997406,47.950790,46.232834,54.550
23283269,0x0,0x7,2048,128,65535,32888,65535,84.998703,47.423035,41.499367,54.500
23283562,0x0,0x8,2048,256,65535,65453,65535,42.499352,47.190159,20.749683,54.450
23284134,0x0,0x9,2048,512,65535,65535,65535,21.249676,23.624640,10.374842,54.450
23285271,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,54.550
23287533,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,54.450
23292055,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,54.550
23301084,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,54.450
23319131,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,54.250
