millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
25780360,0x5,0x6,64,64,9642,80,207,800.361328,7.382813,8.389160,31.150
25780511,0x5,0x7,64,128,19269,148,391,799.738770,6.829102,7.923096,31.150
25780804,0x5,0x8,64,256,38531,282,757,799.593506,6.506104,7.669800,31.150
25781378,0x5,0x9,64,512,65535,553,1492,679.989624,6.379211,7.558350,31.150
25782515,0x5,0xA,64,1024,65535,1091,2959,339.994812,6.292695,7.495025,31.150
25784777,0x5,0xB,64,2048,65535,2170,5896,169.997406,6.258087,7.467163,31.100
25789293,0x5,0xC,64,4096,65535,4327,11766,84.998703,6.239342,7.450699,31.100
25798308,0x5,0xD,64,8192,65535,8642,23510,42.499352,6.230690,7.443733,31.200
25816336,0x5,0xE,64,16384,65535,17268,46993,21.249676,6.224922,7.439459,31.250
25817349,0x4,0x0,128,1,324,24,45,860.625000,70.875000,58.359375,31.000
25817363,0x4,0x1,128,2,630,30,58,836.718750,44.296875,37.609375,31.100
25817376,0x4,0x2,128,4,1234,35,71,819.453125,25.839844,23.019531,31.200
25817395,0x4,0x3,128,8,2442,44,95,810.820313,16.242188,15.400391,31.100
25817425,0x4,0x4,128,16,4854,59,136,805.839905,10.889648,11.023438,31.150
25817473,0x4,0x5,128,32,9688,92,228,804.179688,8.490234,9.240234,31.150
25817554,0x4,0x6,128,64,19347,162,416,802.976074,7.475098,8.429688,31.200
25817704,0x4,0x7,128,128,38676,298,785,802.602539,6.875244,7.953491,31.150
25817996,0x4,0x8,128,256,65535,568,1521,679.989624,6.552246,7.705261,31.100
25818568,0x4,0x9,128,512,65535,1110,2996,339.994812,6.402283,7.588745,31.150
25819706,0x4,0xA,128,1024,65535,2190,5939,169.997406,6.315766,7.521622,31.200
25821967,0x4,0xB,128,2048,65535,4357,11836,84.998703,6.282600,7.495025,31.150
25826484,0x4,0xC,128,4096,65535,8686,23617,42.499352,6.262413,7.477612,31.200
25835501,0x4,0xD,128,8192,65535,17348,47194,21.249676,6.253761,7.471279,31.250
25853524,0x4,0xE,128,16384,65535,34668,65535,10.624838,6.248714,5.187421,31.150
25854538,0x3,0x0,256,1,650,47,89,863.281250,69.398438,57.710938,31.000
25854551,0x3,0x1,256,2,1265,59,115,840.039063,43.558594,37.285156,31.200
25854564,0x3,0x2,256,4,2485,69,141,825.097595,25.470703,22.857422,31.150
25854583,0x3,0x3,256,8,4915,86,188,815.966797,15.873047,15.238281,31.150
25854613,0x3,0x4,256,16,9769,117,269,810.903320,10.797363,10.901855,31.150
25854661,0x3,0x5,256,32,19497,184,457,809.201660,8.490234,9.260498,31.100
25854742,0x3,0x6,256,64,38957,324,835,808.433838,7.475098,8.460083,31.200
25854893,0x3,0x7,256,128,65535,598,1580,679.989624,6.898315,8.004150,31.200
25855186,0x3,0x8,256,256,65535,1142,3061,339.994812,6.586853,7.753388,31.200
25855764,0x3,0x9,256,512,65535,2229,6019,169.997406,6.428238,7.622940,31.150
25856907,0x3,0xA,256,1024,65535,4411,11956,84.998703,6.360466,7.571015,31.150
25859178,0x3,0xB,256,2048,65535,8773,23831,42.499352,6.325138,7.545368,31.150
25863712,0x3,0xC,256,4096,65535,17493,47562,21.249676,6.306032,7.529537,31.200
25872765,0x3,0xD,256,8192,65535,34942,65535,10.624838,6.298101,5.187421,31.150
25890862,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,31.150
25891875,0x2,0x0,512,1,1023,98,181,679.335938,72.351563,58.683594,31.200
25891888,0x2,0x1,512,2,2047,123,234,679.668030,45.404297,37.933594,31.200
25891901,0x2,0x2,512,4,4095,145,290,679.833984,26.762695,23.505859,31.150
25891920,0x2,0x3,512,8,8181,178,380,679.086914,16.426758,15.400391,31.100
25891951,0x2,0x4,512,16,16353,239,544,678.713379,11.028076,11.023438,31.100
25891999,0x2,0x5,512,32,32706,372,919,678.713379,8.582520,9.311157,31.150
25892081,0x2,0x6,512,64,65415,653,1674,678.744507,7.532776,8.480347,31.150
25892231,0x2,0x7,512,128,65535,1201,3165,339.994812,6.927154,8.016815,31.100
25892523,0x2,0x8,512,256,65535,2294,6136,169.997406,6.615693,7.771118,31.150
25893097,0x2,0x9,512,512,65535,4478,12081,84.998703,6.457077,7.650169,31.150
25894237,0x2,0xA,512,1024,65535,8846,23966,42.499352,6.377769,7.588112,31.200
25896505,0x2,0xB,512,2048,65535,17579,47726,21.249676,6.337034,7.555500,31.100
25901035,0x2,0xC,512,4096,65535,35054,65535,10.624838,6.318289,5.187421,31.150
25910081,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,31.100
25928168,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,31.100
25929181,0x1,0x0,1024,1,1023,182,333,339.667969,67.183594,53.982422,31.200
25929194,0x1,0x1,1024,2,2047,234,443,339.834015,43.189453,35.907227,31.100
25929207,0x1,0x2,1024,4,4095,280,557,339.916992,25.839844,22.573730,31.150
25929226,0x1,0x3,1024,8,8191,343,734,339.958496,15.826904,14.873535,31.100
25929256,0x1,0x4,1024,16,16383,464,1060,339.979248,10.705078,10.739746,31.100
25929304,0x1,0x5,1024,32,32767,733,1813,339.989624,8.455626,9.184510,31.100
25929386,0x1,0x6,1024,64,65535,1297,3329,339.994812,7.480865,8.432220,31.150
25929536,0x1,0x7,1024,128,65535,2399,6318,169.997406,6.918503,8.001617,31.200
25929829,0x1,0x8,1024,256,65535,4588,12271,84.998703,6.615693,7.770485,31.150
25930402,0x1,0x9,1024,512,65535,8971,24183,42.499352,6.467892,7.656818,31.100
25931545,0x1,0xA,1024,1024,65535,17715,47955,21.249676,6.386061,7.591753,31.150
25933819,0x1,0xB,1024,2048,65535,35242,65535,10.624838,6.352175,5.187421,31.150
25938347,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,31.150
25947394,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,31.100
25965484,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,31.000
25966497,0x0,0x0,2048,1,1023,338,595,169.833984,62.384766,48.227539,31.200
25966510,0x0,0x1,2048,2,2047,438,805,169.917007,40.420898,32.624512,31.100
25966524,0x0,0x2,2048,4,4095,532,1035,169.958496,24.547852,20.972900,31.050
25966542,0x0,0x3,2048,8,8191,666,1402,169.979248,15.365479,14.204834,31.050
25966573,0x0,0x4,2048,16,16383,905,2053,169.989624,10.439757,10.400331,31.000
25966620,0x0,0x5,2048,32,32767,1447,3565,169.994812,8.346039,9.029999,31.050
25966702,0x0,0x6,2048,64,65535,2575,6602,169.997406,7.426071,8.361298,31.050
25966852,0x0,0x7,2048,128,65535,4788,12597,84.998703,6.904083,7.976921,31.050
25967145,0x0,0x8,2048,256,65535,9184,24533,42.499352,6.621460,7.767635,31.050
25967723,0x0,0x9,2048,512,65535,17974,48379,21.249676,6.479427,7.658876,31.100
25968861,0x0,0xA,2048,1024,65535,35598,65535,10.624838,6.416342,5.187421,31.050
25971130,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,31.050
25975658,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,31.050
25984703,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,31.050
26002790,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,31.050
