millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
30290791,0x4,0x4,128,16,16383,252,576,2719.833984,46.511719,46.687500,54.100
30290838,0x4,0x5,128,32,32767,483,1114,2719.916992,44.573730,45.147461,54.100
30290920,0x4,0x6,128,64,65535,941,2186,2719.958496,43.420162,44.296387,54.100
30291070,0x4,0x7,128,128,65535,1857,4326,1359.979248,42.843384,43.830318,54.150
30291363,0x4,0x8,128,256,65535,3685,8599,679.989624,42.508850,43.561829,54.100
30291935,0x4,0x9,128,512,65535,7345,17152,339.994812,42.364655,43.445313,54.200
30293067,0x4,0xA,128,1024,65535,14665,34258,169.997406,42.292557,43.387054,54.200
30295325,0x4,0xB,128,2048,65535,29297,65535,84.998703,42.244972,41.499367,54.150
30299827,0x4,0xC,128,4096,65535,58574,65535,42.499352,42.230553,20.749683,54.200
30308820,0x4,0xD,128,8192,65535,65535,65535,21.249676,23.624640,10.374842,54.250
30326792,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,54.350
30327806,0x3,0x0,256,1,1023,153,228,1358.671875,225.914063,147.843750,54.000
30327819,0x3,0x1,256,2,2047,314,437,1359.336060,231.820313,141.683594,53.800
30327832,0x3,0x2,256,4,4095,617,822,1359.667969,227.759766,133.253906,53.850
30327851,0x3,0x3,256,8,8191,1223,1588,1359.833984,225.729507,128.714844,53.850
30327882,0x3,0x4,256,16,16383,2424,3100,1359.916992,223.699219,125.634766,53.850
30327929,0x3,0x5,256,32,32767,4848,6168,1359.958496,223.699219,124.986328,53.800
30328011,0x3,0x6,256,64,65535,9692,12296,1359.979248,223.606934,124.581055,53.800
30328161,0x3,0x7,256,128,65535,19368,24534,679.989624,223.422363,124.287231,53.800
30328454,0x3,0x8,256,256,65535,38712,49003,339.994812,223.283936,124.122589,53.750
30329026,0x3,0x9,256,512,65535,65535,65535,169.997406,188.997116,82.998734,53.800
30330164,0x3,0xA,256,1024,65535,65535,65535,84.998703,94.498558,41.499367,53.850
30332427,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,53.750
30336949,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,53.850
30345979,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,53.900
30364026,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,53.850
30365040,0x2,0x0,512,1,1023,145,288,679.335938,107.050781,93.375000,54.400
30365053,0x2,0x1,512,2,2047,221,456,679.668030,81.580078,73.921875,54.000
30365066,0x2,0x2,512,4,4095,341,734,679.833984,62.938477,59.494141,54.100
30365085,0x2,0x3,512,8,8191,569,1268,679.916992,52.510254,51.388672,54.100
30365115,0x2,0x4,512,16,16383,1011,2309,679.958496,46.650150,46.788822,54.050
30365163,0x2,0x5,512,32,32767,1942,4477,679.979248,44.804447,45.360229,54.050
30365244,0x2,0x6,512,64,65535,3792,8793,679.989624,43.743164,44.544617,54.050
30365394,0x2,0x7,512,128,65535,7483,17407,339.994812,43.160614,44.091217,54.050
30365687,0x2,0x8,512,256,65535,14857,34620,169.997406,42.846268,43.845520,54.100
30366260,0x2,0x9,512,512,65535,29613,65535,84.998703,42.700630,41.499367,54.050
30367397,0x2,0xA,512,1024,65535,59112,65535,42.499352,42.618439,20.749683,54.000
30369665,0x2,0xB,512,2048,65535,65535,65535,21.249676,23.624640,10.374842,54.050
30374186,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,54.150
30383216,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,54.250
30401265,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,54.100
30402278,0x1,0x0,1024,1,1023,278,546,339.667969,102.621094,88.511719,54.400
30402292,0x1,0x1,1024,2,2047,428,877,339.834015,78.996094,71.084961,54.400
30402305,0x1,0x2,1024,4,4095,669,1433,339.916992,61.738770,58.075684,54.400
30402324,0x1,0x3,1024,8,8191,1133,2513,339.958496,52.279537,50.922611,54.500
30402354,0x1,0x4,1024,16,16383,2017,4596,339.979248,46.534790,46.565918,54.450
30402402,0x1,0x5,1024,32,32767,3867,8911,339.989624,44.608337,45.142395,54.450
30402484,0x1,0x6,1024,64,65535,7597,17593,339.994812,43.818146,44.562347,54.500
30402634,0x1,0x7,1024,128,65535,15005,34863,169.997406,43.273087,44.153275,54.400
30402927,0x1,0x8,1024,256,65535,29793,65535,84.998703,42.960182,41.499367,54.450
30403504,0x1,0x9,1024,512,65535,59339,65535,42.499352,42.782101,20.749683,54.450
30404642,0x1,0xA,1024,1024,65535,65535,65535,21.249676,23.624640,10.374842,54.500
30406909,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,54.350
30411431,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,54.400
30420458,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,54.600
30438505,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,54.450
30439518,0x0,0x0,2048,1,1023,537,949,169.833984,99.114258,76.920898,54.200
30439531,0x0,0x1,2048,2,2047,828,1594,169.917007,76.412109,64.600586,54.300
30439545,0x0,0x2,2048,4,4095,1310,2710,169.958496,60.446777,54.914551,54.300
30439563,0x0,0x3,2048,8,8191,2239,4853,169.979248,51.656616,49.169800,54.350
30439594,0x0,0x4,2048,16,16383,4021,9013,169.989624,46.384827,45.659119,54.350
30439642,0x0,0x5,2048,32,32767,7693,17484,169.994812,44.371857,44.286255,54.300
30439724,0x0,0x6,2048,64,65535,15241,34973,169.997406,43.953690,44.292587,54.300
30439874,0x0,0x7,2048,128,65535,30132,65535,84.998703,43.449005,41.499367,54.300
30440167,0x0,0x8,2048,256,65535,59877,65535,42.499352,43.169987,20.749683,54.350
30440739,0x0,0x9,2048,512,65535,65535,65535,21.249676,23.624640,10.374842,54.300
30441875,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,54.250
30444141,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,54.200
30448664,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,54.350
30457691,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,54.400
30475739,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,54.700
