millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
27906711,0x8,0x2,8,4,287,4,9,3049.375000,47.250000,46.687500,42.300
27906730,0x8,0x3,8,8,573,6,14,3044.062500,35.437500,36.312500,42.250
27906760,0x8,0x4,8,16,1142,10,23,3033.437500,29.531250,29.828125,42.300
27906808,0x8,0x5,8,32,2282,18,44,3030.781250,26.578125,28.531250,42.250
27906889,0x8,0x6,8,64,4562,35,84,3029.452881,25.839844,27.234375,42.300
27907040,0x8,0x7,8,128,9120,68,165,3028.125000,25.101563,26.748047,42.250
27907333,0x8,0x8,8,256,18248,133,327,3029.452881,24.547852,26.504883,42.250
27907905,0x8,0x9,8,512,36497,265,651,3029.536133,24.455566,26.383301,42.300
27909042,0x8,0xA,8,1024,65535,528,1297,2719.958496,24.363281,26.281982,42.300
27911304,0x8,0xB,8,2048,65535,1054,2591,1359.979248,24.317139,26.251585,42.350
27915815,0x8,0xC,8,4096,65535,2105,5179,679.989624,24.282532,26.236389,42.250
27924825,0x8,0xD,8,8192,65535,4208,10355,339.994812,24.270996,26.228790,42.350
27942834,0x8,0xE,8,16384,65535,8415,20711,169.997406,24.268112,26.230057,42.400
27943848,0x7,0x0,16,1,146,4,8,3102.500000,94.500000,83.000000,42.600
27943861,0x7,0x1,16,2,289,6,11,3070.625000,70.875000,57.062500,42.600
27943874,0x7,0x2,16,4,575,8,17,3054.687500,47.250000,44.093750,42.550
27943893,0x7,0x3,16,8,1146,12,27,3044.062500,35.437500,35.015625,42.550
27943923,0x7,0x4,16,16,2287,20,46,3037.422119,29.531250,29.828125,42.550
27943971,0x7,0x5,16,32,4571,36,87,3035.429688,26.578125,28.207031,42.500
27944052,0x7,0x6,16,64,9140,69,168,3034.765381,25.470703,27.234375,42.500
27944203,0x7,0x7,16,128,18276,135,330,3034.101563,24.916992,26.748047,42.500
27944496,0x7,0x8,16,256,36549,267,653,3033.852539,24.640137,26.464355,42.550
27945067,0x7,0x9,16,512,65535,530,1301,2719.958496,24.455566,26.363037,42.550
27946200,0x7,0xA,16,1024,65535,1056,2595,1359.979248,24.363281,26.292112,42.550
27948463,0x7,0xB,16,2048,65535,2108,5182,679.989624,24.317139,26.251585,42.550
27952970,0x7,0xC,16,4096,65535,4213,10359,339.994812,24.299835,26.238922,42.550
27961978,0x7,0xD,16,8192,65535,8422,20709,169.997406,24.288300,26.227524,42.600
27979978,0x7,0xE,16,16384,65535,16840,41410,84.998703,24.282532,26.222458,42.500
27980991,0x6,0x0,32,1,292,8,15,3102.500000,94.500000,77.812500,42.600
27981004,0x6,0x1,32,2,580,11,22,3081.250000,64.968750,57.062500,42.700
27981017,0x6,0x2,32,4,1154,15,33,3065.312500,44.296875,42.796875,42.550
27981036,0x6,0x3,32,8,2302,24,53,3057.343750,35.437500,34.367188,42.600
27981067,0x6,0x4,32,16,4592,39,92,3049.375000,28.792969,29.828125,42.600
27981114,0x6,0x5,32,32,9184,72,174,3049.375000,26.578125,28.207031,42.600
27981196,0x6,0x6,32,64,18360,139,337,3048.047119,25.655273,27.315430,42.600
27981347,0x6,0x7,32,128,36717,271,662,3047.797852,25.009277,26.829102,42.600
27981640,0x6,0x8,32,256,65535,535,1311,2719.958496,24.686279,26.565674,42.650
27982212,0x6,0x9,32,512,65535,1064,2612,1359.979248,24.547852,26.464355,42.600
27983349,0x6,0xA,32,1024,65535,2119,5207,679.989624,24.444031,26.378235,42.650
27985609,0x6,0xB,32,2048,65535,4234,10407,339.994812,24.420959,26.360504,42.600
27990118,0x6,0xC,32,4096,65535,8461,20804,169.997406,24.400772,26.347839,42.600
27999123,0x6,0xD,32,8192,65535,16915,41595,84.998703,24.390678,26.339607,42.600
28017126,0x6,0xE,32,16384,65535,33820,65535,42.499352,24.383469,20.749683,42.650
28018140,0x5,0x0,64,1,587,15,30,3118.437500,88.593750,77.812500,42.600
28018153,0x5,0x1,64,2,1163,21,44,3089.218750,62.015625,57.062500,42.600
28018166,0x5,0x2,64,4,2311,30,65,3069.297119,44.296875,42.148438,42.700
28018185,0x5,0x3,64,8,4611,47,106,3061.992188,34.699219,34.367188,42.650
28018215,0x5,0x4,64,16,9211,77,183,3058.339844,28.423828,29.666016,42.700
28018263,0x5,0x5,64,32,18407,145,348,3055.849609,26.762695,28.207031,42.650
28018345,0x5,0x6,64,64,36811,279,677,3055.600586,25.747559,27.437012,42.650
28018495,0x5,0x7,64,128,65535,544,1331,2719.958496,25.101563,26.970947,42.750
28018787,0x5,0x8,64,256,65535,1074,2634,1359.979248,24.778564,26.687256,42.700
28019360,0x5,0x9,64,512,65535,2137,5248,679.989624,24.651672,26.585938,42.650
28020493,0x5,0xA,64,1024,65535,4261,10475,339.994812,24.576691,26.532745,42.700
28022750,0x5,0xB,64,2048,65535,8507,20921,169.997406,24.533432,26.496017,42.700
28027257,0x5,0xC,64,4096,65535,17002,41823,84.998703,24.516129,26.483986,42.700
28036263,0x5,0xD,64,8192,65535,33987,65535,42.499352,24.503872,20.749683,42.700
28054259,0x5,0xE,64,16384,65535,65535,65535,21.249676,23.624640,10.374842,42.700
28055273,0x4,0x0,128,1,1023,31,61,2717.343750,91.546875,79.109375,42.800
28055285,0x4,0x1,128,2,2047,44,90,2718.672119,64.968750,58.359375,42.900
28055298,0x4,0x2,128,4,4095,62,133,2719.335938,45.773438,43.121094,42.800
28055317,0x4,0x3,128,8,8191,95,215,2719.667969,35.068359,34.853516,42.800
28055347,0x4,0x4,128,16,16383,156,369,2719.833984,28.792969,29.909180,42.900
28055395,0x4,0x5,128,32,32767,292,701,2719.916992,26.947266,28.409668,42.800
28055476,0x4,0x6,128,64,65535,560,1361,2719.958496,25.839844,27.578857,42.900
28055627,0x4,0x7,128,128,65535,1093,2673,1359.979248,25.216917,27.082399,42.850
28055920,0x4,0x8,128,256,65535,2157,5292,679.989624,24.882385,26.808838,42.800
28056492,0x4,0x9,128,512,65535,4290,10540,339.994812,24.743958,26.697386,42.800
28057628,0x4,0xA,128,1024,65535,8551,21027,169.997406,24.660324,26.630264,42.800
28059885,0x4,0xB,128,2048,65535,17077,42010,84.998703,24.624275,26.602402,42.750
28064390,0x4,0xC,128,4096,65535,34127,65535,42.499352,24.604809,20.749683,42.800
28073392,0x4,0xD,128,8192,65535,65535,65535,21.249676,23.624640,10.374842,42.850
28091389,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,43.000
28092403,0x3,0x0,256,1,1023,69,129,1358.671875,101.882813,83.648438,43.200
28092416,0x3,0x1,256,2,2047,124,216,1359.336060,91.546875,70.031250,43.100
28092429,0x3,0x2,256,4,4095,221,366,1359.667969,81.580078,59.332031,43.050
28092448,0x3,0x3,256,8,8191,407,651,1359.833984,75.120117,52.766602,43.050
28092478,0x3,0x4,256,16,16383,771,1206,1359.916992,71.151863,48.875977,43.000
28092526,0x3,0x5,256,32,32767,1523,2359,1359.958496,70.275146,47.801998,43.000
28092608,0x3,0x6,256,64,65535,3023,4657,1359.979248,69.744507,47.183960,43.050
28092758,0x3,0x7,256,128,65535,6018,9246,679.989624,69.421509,46.839478,43.000
28093050,0x3,0x8,256,256,65535,12010,18420,339.994812,69.271545,46.657104,42.950
28093622,0x3,0x9,256,512,65535,23968,36742,169.997406,69.121574,46.532990,43.000
28094761,0x3,0xA,256,1024,65535,47888,65535,84.998703,69.052368,41.499367,42.950
28097030,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,42.950
28101552,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,43.000
28110593,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,43.050
28128657,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,43.000
28129670,0x2,0x0,512,1,1023,122,238,679.335938,90.070313,77.164063,43.000
28129684,0x2,0x1,512,2,2047,171,349,679.668030,63.123047,56.576172,42.800
28129697,0x2,0x2,512,4,4095,245,527,679.833984,45.219727,42.715820,42.750
28129716,0x2,0x3,512,8,8191,378,855,679.916992,34.883789,34.650879,42.800
28129746,0x2,0x4,512,16,16383,626,1478,679.958496,28.885254,29.949707,42.800
28129794,0x2,0x5,512,32,32767,1173,2816,679.979248,27.062620,28.531250,42.750
28129875,0x2,0x6,512,64,65535,2256,5473,679.989624,26.024414,27.725769,42.800
28130025,0x2,0x7,512,128,65535,4408,10762,339.994812,25.424561,27.259705,42.850
28130319,0x2,0x8,512,256,65535,8706,21330,169.997406,25.107330,27.014008,42.800
28130895,0x2,0x9,512,512,65535,17293,42448,84.998703,24.935738,26.879763,42.750
28132033,0x2,0xA,512,1024,65535,34511,65535,42.499352,24.881664,20.749683,42.750
28134300,0x2,0xB,512,2048,65535,65535,65535,21.249676,23.624640,10.374842,42.850
28138827,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,42.850
28147869,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,42.900
28165938,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,42.950
28166951,0x1,0x0,1024,1,1023,234,452,339.667969,86.378906,73.273438,43.200
28166964,0x1,0x1,1024,2,2047,336,679,339.834015,62.015625,55.036133,43.100
28166978,0x1,0x2,1024,4,4095,477,1023,339.916992,44.020020,41.459473,43.050
28166997,0x1,0x3,1024,8,8191,746,1683,339.958496,34.422363,34.103756,43.100
28167027,0x1,0x4,1024,16,16383,1248,2940,339.979248,28.792969,29.787598,43.050
28167075,0x1,0x5,1024,32,32767,2343,5618,339.989624,27.028015,28.460329,43.050
28167156,0x1,0x6,1024,64,65535,4514,10940,339.994812,26.035950,27.710569,43.100
28167307,0x1,0x7,1024,128,65535,8834,21545,169.997406,25.476471,27.286301,43.050
28167599,0x1,0x8,1024,256,65535,17457,42729,84.998703,25.172218,27.057701,43.100
28168172,0x1,0x9,1024,512,65535,34717,65535,42.499352,25.030186,20.749683,43.050
28169313,0x1,0xA,1024,1024,65535,65535,65535,21.249676,23.624640,10.374842,43.100
28171580,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,43.050
28176107,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,43.150
28185145,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,43.000
28203207,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,43.050
28204220,0x0,0x0,2048,1,1023,440,799,169.833984,81.210938,64.762695,43.000
28204233,0x0,0x1,2048,2,2047,640,1243,169.917007,59.062500,50.375488,43.100
28204247,0x0,0x2,2048,4,4095,929,1943,169.958496,42.866451,39.372311,43.150
28204265,0x0,0x3,2048,8,8191,1467,3265,169.979248,33.845581,33.080444,43.150
28204296,0x0,0x4,2048,16,16383,2473,5780,169.989624,28.527649,29.281006,43.150
28204343,0x0,0x5,2048,32,32767,4681,11165,169.994812,26.999176,28.280487,43.100
28204425,0x0,0x6,2048,64,65535,9048,21850,169.997406,26.093630,27.672577,43.100
28204574,0x0,0x7,2048,128,65535,17718,43093,84.998703,25.548569,27.288200,43.150
28204866,0x0,0x8,2048,256,65535,35073,65535,42.499352,25.286854,20.749683,43.100
28205439,0x0,0x9,2048,512,65535,65535,65535,21.249676,23.624640,10.374842,43.150
28206577,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,43.150
28208845,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,43.200
28213367,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,43.100
28222403,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,43.150
28240469,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,43.100
