millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
23395445,0x9,0x3,4,8,644,5,11,6842.500000,59.062500,57.062500,55.550
23395475,0x9,0x4,4,16,1286,9,20,6831.875000,53.156250,51.875000,55.500
23395523,0x9,0x5,4,32,2570,17,38,6826.562500,50.203125,49.281250,55.550
23395604,0x9,0x6,4,64,5139,32,74,6825.234375,47.250000,47.984375,55.550
23395755,0x9,0x7,4,128,10277,63,147,6824.570313,46.511719,47.660156,55.550
23396047,0x9,0x8,4,256,20552,125,291,6823.905762,46.142578,47.173828,55.500
23396619,0x9,0x9,4,512,41102,249,580,6823.574219,45.958008,47.011719,55.550
23397751,0x9,0xA,4,1024,65535,497,1159,5439.916992,45.865723,46.971191,55.550
23400008,0x9,0xB,4,2048,65535,993,2315,2719.958496,45.819576,46.910397,55.500
23404513,0x9,0xC,4,4096,65535,1985,4628,1359.979248,45.796509,46.890137,55.600
23413510,0x9,0xD,4,8192,65535,3968,9252,679.989624,45.773438,46.869877,55.500
23431492,0x9,0xE,4,16384,65535,7935,18501,339.994812,45.767670,46.862274,55.350
23432505,0x8,0x0,8,1,163,3,5,6927.500000,141.750000,103.750000,55.400
23432518,0x8,0x1,8,2,325,4,8,6906.250000,94.500000,83.000000,55.600
23432532,0x8,0x2,8,4,647,6,13,6874.375000,70.875000,67.437500,55.650
23432551,0x8,0x3,8,8,1291,10,22,6858.437500,59.062500,57.062500,55.600
23432581,0x8,0x4,8,16,2580,17,39,6853.125000,50.203125,50.578125,55.650
23432629,0x8,0x5,8,32,5158,33,76,6850.469238,48.726563,49.281250,55.650
23432710,0x8,0x6,8,64,10313,64,149,6848.476563,47.250000,48.308594,55.600
23432861,0x8,0x7,8,128,20624,127,294,6847.812500,46.880859,47.660156,55.600
23433154,0x8,0x8,8,256,41242,251,584,6846.816406,46.327148,47.335938,55.650
23433726,0x8,0x9,8,512,65535,500,1165,5439.916992,46.142578,47.214355,55.550
23434858,0x8,0xA,8,1024,65535,998,2326,2719.958496,46.050293,47.133301,55.500
23437113,0x8,0xB,8,2048,65535,1995,4649,1359.979248,46.027222,47.102905,55.650
23441621,0x8,0xC,8,4096,65535,3986,9293,679.989624,45.981079,47.077576,55.500
23450616,0x8,0xD,8,8192,65535,7971,18583,339.994812,45.975311,47.069977,55.700
23468601,0x8,0xE,8,16384,65535,15938,37161,169.997406,45.963776,47.063644,55.650
23469614,0x7,0x0,16,1,325,5,10,6906.250000,118.125000,103.750000,56.000
23469627,0x7,0x1,16,2,647,8,15,6874.375000,94.500000,77.812500,56.000
23469640,0x7,0x2,16,4,1290,12,25,6853.125000,70.875000,64.843750,56.000
23469659,0x7,0x3,16,8,2577,19,43,6845.155762,56.109375,55.765625,56.000
23469690,0x7,0x4,16,16,5145,34,76,6833.203125,50.203125,49.281250,55.950
23469738,0x7,0x5,16,32,10292,66,151,6834.530762,48.726563,48.957031,56.000
23469819,0x7,0x6,16,64,20580,128,297,6833.203125,47.250000,48.146484,56.000
23469968,0x7,0x7,16,128,41156,253,587,6832.539063,46.696289,47.579102,56.000
23470261,0x7,0x8,16,256,65535,502,1167,5439.916992,46.327148,47.295410,56.000
23470833,0x7,0x9,16,512,65535,1000,2327,2719.958496,46.142578,47.153561,55.950
23471965,0x7,0xA,16,1024,65535,1996,4648,1359.979248,46.050293,47.092773,55.950
23474222,0x7,0xB,16,2048,65535,3988,9288,679.989624,46.004147,47.052246,55.900
23478726,0x7,0xC,16,4096,65535,7972,18569,339.994812,45.981079,47.034515,55.850
23487721,0x7,0xD,16,8192,65535,15940,37130,169.997406,45.969543,47.024384,55.950
23505701,0x7,0xE,16,16384,65535,31875,65535,84.998703,45.962334,41.499367,56.000
23506715,0x6,0x0,32,1,652,10,19,6927.500000,118.125000,98.562500,56.200
23506728,0x6,0x1,32,2,1298,15,31,6895.625000,88.593750,80.406250,56.200
23506741,0x6,0x2,32,4,2589,23,49,6877.030762,67.921875,63.546875,56.250
23506760,0x6,0x3,32,8,5170,38,86,6866.405762,56.109375,55.765625,56.200
23506790,0x6,0x4,32,16,10331,68,156,6860.429688,50.203125,50.578125,56.250
23506838,0x6,0x5,32,32,20657,132,303,6858.769531,48.726563,49.119141,56.200
23506920,0x6,0x6,32,64,41302,256,594,6856.777344,47.250000,48.146484,56.250
23507070,0x6,0x7,32,128,65535,507,1178,5439.916992,46.788574,47.741211,56.200
23507364,0x6,0x8,32,256,65535,1006,2340,2719.958496,46.419434,47.416992,56.250
23507938,0x6,0x9,32,512,65535,2007,4672,1359.979248,46.304077,47.335938,56.150
23509070,0x6,0xA,32,1024,65535,4008,9334,679.989624,46.234863,47.285278,56.150
23511328,0x6,0xB,32,2048,65535,8009,18654,339.994812,46.194489,47.249817,56.100
23515828,0x6,0xC,32,4096,65535,16011,37296,169.997406,46.174301,47.234615,56.100
23524819,0x6,0xD,32,8192,65535,32013,65535,84.998703,46.161324,41.499367,56.200
23542793,0x6,0xE,32,16384,65535,64006,65535,42.499352,46.146904,20.749683,56.150
23543806,0x5,0x0,64,1,1023,21,40,5434.687500,124.031250,103.750000,56.600
23543820,0x5,0x1,64,2,2047,44,76,5437.344238,129.937500,98.562500,56.500
23543833,0x5,0x2,64,4,4095,88,142,5438.671875,129.937500,92.078125,56.450
23543852,0x5,0x3,64,8,8191,173,269,5439.335938,127.722656,87.214844,56.500
23543882,0x5,0x4,64,16,16383,342,521,5439.667969,126.246094,84.458984,56.500
23543929,0x5,0x5,64,32,32767,685,1035,5439.833984,126.430664,83.891602,56.550
23544012,0x5,0x6,64,64,65535,1370,2061,5439.916992,126.430664,83.526863,56.450
23544162,0x5,0x7,64,128,65535,2740,4112,2719.958496,126.430664,83.324219,56.450
23544455,0x5,0x8,64,256,65535,5477,8208,1359.979248,126.361450,83.162109,56.550
23545028,0x5,0x9,64,512,65535,10956,16408,679.989624,126.384521,83.121574,56.550
23546161,0x5,0xA,64,1024,65535,21899,32793,339.994812,126.309540,83.063324,56.450
23548418,0x5,0xB,64,2048,65535,43785,65535,169.997406,126.272049,82.998734,56.450
23552917,0x5,0xC,64,4096,65535,65535,65535,84.998703,94.498558,41.499367,56.450
23561909,0x5,0xD,64,8192,65535,65535,65535,42.499352,47.249279,20.749683,56.250
23579880,0x5,0xE,64,16384,65535,65535,65535,21.249676,23.624640,10.374842,56.250
23580893,0x4,0x0,128,1,1023,39,78,2717.343750,115.171875,101.156250,56.400
23580907,0x4,0x1,128,2,2047,59,124,2718.672119,87.117188,80.406250,56.200
23580920,0x4,0x2,128,4,4095,92,199,2719.335938,67.921875,64.519531,56.250
23580939,0x4,0x3,128,8,8191,154,344,2719.667969,56.847656,55.765625,56.250
23580969,0x4,0x4,128,16,16383,275,629,2719.833984,50.756836,50.983398,56.300
23581017,0x4,0x5,128,32,32767,530,1221,2719.916992,48.911133,49.483887,56.250
23581098,0x4,0x6,128,64,65535,1036,2399,2719.958496,47.803711,48.612545,56.300
23581248,0x4,0x7,128,128,65535,2045,4749,1359.979248,47.180786,48.116089,56.250
23581541,0x4,0x8,128,256,65535,4059,9443,679.989624,46.823181,47.837463,56.250
23582114,0x4,0x9,128,512,65535,8091,18839,339.994812,46.667450,47.718414,56.200
23583246,0x4,0xA,128,1024,65535,16158,37634,169.997406,46.598236,47.662689,56.300
23585502,0x4,0xB,128,2048,65535,32286,65535,84.998703,46.554977,41.499367,56.200
23590003,0x4,0xC,128,4096,65535,64537,65535,42.499352,46.529743,20.749683,56.200
23598992,0x4,0xD,128,8192,65535,65535,65535,21.249676,23.624640,10.374842,56.050
23616966,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,56.250
23617979,0x3,0x0,256,1,1023,241,321,1358.671875,355.851563,208.148438,56.200
23617993,0x3,0x1,256,2,2047,493,626,1359.336060,363.972656,202.960938,56.100
23618006,0x3,0x2,256,4,4095,984,1209,1359.667969,363.234375,195.990234,56.050
23618024,0x3,0x3,256,8,8191,1961,2365,1359.833984,361.942383,191.694351,56.100
23618054,0x3,0x4,256,16,16383,3906,4661,1359.916992,360.465820,188.897949,56.050
23618102,0x3,0x5,256,32,32767,7820,9297,1359.958496,360.834961,188.391357,56.050
23618183,0x3,0x6,256,64,65535,15642,18561,1359.979248,360.881104,188.057007,56.050
23618334,0x3,0x7,256,128,65535,31287,37083,679.989624,360.915710,187.859436,56.100
23618627,0x3,0x8,256,256,65535,62621,65535,339.994812,361.186798,165.997467,56.100
23619200,0x3,0x9,256,512,65535,65535,65535,169.997406,188.997116,82.998734,56.100
23620338,0x3,0xA,256,1024,65535,65535,65535,84.998703,94.498558,41.499367,56.200
23622606,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,56.350
23627124,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,56.500
23636149,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,56.350
23654195,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,56.450
23655208,0x2,0x0,512,1,1023,156,307,679.335938,115.171875,99.535156,56.800
23655221,0x2,0x1,512,2,2047,245,495,679.668030,90.439453,80.244141,56.700
23655234,0x2,0x2,512,4,4095,389,811,679.833984,71.797852,65.735352,56.800
23655253,0x2,0x3,512,8,8191,669,1430,679.916992,61.738770,57.954102,56.850
23655284,0x2,0x4,512,16,16383,1206,2624,679.958496,55.647949,53.171875,56.750
23655331,0x2,0x5,512,32,32767,2332,5107,679.979248,53.802246,51.743286,56.850
23655413,0x2,0x6,512,64,65535,4575,10056,679.989624,52.775574,50.942871,56.750
23655563,0x2,0x7,512,128,65535,9037,19915,339.994812,52.123810,50.443878,56.800
23655856,0x2,0x8,512,256,65535,17954,39629,169.997406,51.777740,50.189316,56.800
23656432,0x2,0x9,512,512,65535,35757,65535,84.998703,51.560005,41.499367,56.750
23657572,0x2,0xA,512,1024,65535,65535,65535,42.499352,47.249279,20.749683,56.750
23659836,0x2,0xB,512,2048,65535,65535,65535,21.249676,23.624640,10.374842,56.800
23664352,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,56.900
23673381,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,57.000
23691427,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,56.850
23692441,0x1,0x0,1024,1,1023,315,597,339.667969,116.279297,96.779297,56.800
23692454,0x1,0x1,1024,2,2047,514,992,339.834015,94.869141,80.406250,56.800
23692467,0x1,0x2,1024,4,4095,841,1667,339.916992,77.611809,67.559074,56.850
23692486,0x1,0x3,1024,8,8191,1477,2972,339.958496,68.152588,60.223633,56.850
23692516,0x1,0x4,1024,16,16383,2706,5508,339.979248,62.430904,55.806152,56.900
23692564,0x1,0x5,1024,32,32767,5263,10766,339.989624,60.712097,54.539673,56.850
23692646,0x1,0x6,1024,64,65535,10359,21249,339.994812,59.748871,53.822845,56.850
23692796,0x1,0x7,1024,128,65535,20511,42160,169.997406,59.151901,53.394772,56.950
23693089,0x1,0x8,1024,256,65535,40866,65535,84.998703,58.926956,41.499367,56.850
23693666,0x1,0x9,1024,512,65535,65535,65535,42.499352,47.249279,20.749683,56.850
23694802,0x1,0xA,1024,1024,65535,65535,65535,21.249676,23.624640,10.374842,56.850
23697065,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,56.800
23701587,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,56.900
23710617,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,56.800
23728664,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,56.750
23729677,0x0,0x0,2048,1,1023,629,1023,169.833984,116.094727,82.918945,56.600
23729690,0x0,0x1,2048,2,2047,1051,1824,169.917007,96.991707,73.921875,56.600
23729704,0x0,0x2,2048,4,4095,1766,3234,169.958496,81.487801,65.532715,56.600
23729723,0x0,0x3,2048,8,8191,3163,5894,169.979248,72.974487,59.717037,56.650
23729753,0x0,0x4,2048,16,16383,5880,11050,169.989624,67.829597,55.978394,56.600
23729800,0x0,0x5,2048,32,32767,11507,21890,169.994812,66.370331,55.446472,56.600
23729882,0x0,0x6,2048,64,65535,22676,43386,169.997406,65.395569,54.947479,56.600
23730033,0x0,0x7,2048,128,65535,44997,65535,84.998703,64.883675,41.499367,56.600
23730325,0x0,0x8,2048,256,65535,65535,65535,42.499352,47.249279,20.749683,56.650
23730898,0x0,0x9,2048,512,65535,65535,65535,21.249676,23.624640,10.374842,56.650
23732037,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,56.550
23734300,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,56.500
23738820,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,56.400
23747849,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,56.500
23765898,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,56.450
