millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
22240197,0x4,0x5,128,32,32767,391,921,2719.916992,36.083496,37.325684,48.350
22240279,0x4,0x6,128,64,65535,758,1800,2719.958496,34.976074,36.474609,48.300
22240429,0x4,0x7,128,128,65535,1489,3551,1359.979248,34.353149,35.978149,48.250
22240722,0x4,0x8,128,256,65535,2948,7048,679.989624,34.007076,35.704590,48.300
22241296,0x4,0x9,128,512,65535,5869,14048,339.994812,33.851349,35.583008,48.250
22242428,0x4,0xA,128,1024,65535,11712,28052,169.997406,33.776367,35.527283,48.250
22244682,0x4,0xB,128,2048,65535,23394,56046,84.998703,33.733109,35.490555,48.250
22249186,0x4,0xC,128,4096,65535,46762,65535,42.499352,33.714363,20.749683,48.250
22258184,0x4,0xD,128,8192,65535,65535,65535,21.249676,23.624640,10.374842,48.250
22276168,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,48.250
22277181,0x3,0x0,256,1,1023,130,200,1358.671875,191.953125,129.687500,48.200
22277194,0x3,0x1,256,2,2047,253,363,1359.336060,186.785156,117.691406,48.300
22277208,0x3,0x2,256,4,4095,487,665,1359.667969,179.771484,107.802734,48.250
22277227,0x3,0x3,256,8,8191,948,1259,1359.833984,174.972656,102.047852,48.250
22277257,0x3,0x4,256,16,16383,1862,2432,1359.916992,171.834976,98.562500,48.250
22277304,0x3,0x5,256,32,32767,3713,4817,1359.958496,171.327393,97.610107,48.250
22277387,0x3,0x6,256,64,65535,7405,9573,1359.979248,170.842896,96.992065,48.300
22277537,0x3,0x7,256,128,65535,14791,19092,679.989624,170.623718,96.718506,48.200
22277830,0x3,0x8,256,256,65535,29568,38123,339.994812,170.542969,96.563995,48.250
22278403,0x3,0x9,256,512,65535,59144,65535,169.997406,170.566040,82.998734,48.300
22279540,0x3,0xA,256,1024,65535,65535,65535,84.998703,94.498558,41.499367,48.250
22281808,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,48.300
22286328,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,48.300
22295364,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,48.350
22313424,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,48.300
22314438,0x2,0x0,512,1,1023,135,268,679.335938,99.667969,86.890625,48.400
22314451,0x2,0x1,512,2,2047,199,410,679.668030,73.458984,66.464844,48.600
22314464,0x2,0x2,512,4,4095,296,639,679.833984,54.632813,51.793945,48.500
22314483,0x2,0x3,512,8,8191,479,1077,679.916992,44.204590,43.647949,48.450
22314513,0x2,0x4,512,16,16383,828,1924,679.958496,38.206055,38.987305,48.450
22314561,0x2,0x5,512,32,32767,1572,3701,679.979248,36.268066,37.497925,48.450
22314642,0x2,0x6,512,64,65535,3053,7240,679.989624,35.218323,36.677246,48.500
22314793,0x2,0x7,512,128,65535,6001,14296,339.994812,34.612701,36.211178,48.450
22315085,0x2,0x8,512,256,65535,11892,28397,169.997406,34.295471,35.964218,48.500
22315658,0x2,0x9,512,512,65535,23676,56600,84.998703,34.139740,35.841370,48.500
22316795,0x2,0xA,512,1024,65535,47234,65535,42.499352,34.054665,20.749683,48.450
22319059,0x2,0xB,512,2048,65535,65535,65535,21.249676,23.624640,10.374842,48.450
22323581,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,48.450
22332616,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,48.550
22350670,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,48.450
22351683,0x1,0x0,1024,1,1023,261,508,339.667969,96.345703,82.351563,48.400
22351697,0x1,0x1,1024,2,2047,386,788,339.834015,71.244141,63.871094,48.600
22351710,0x1,0x2,1024,4,4095,581,1248,339.916992,53.617676,50.578125,48.600
22351729,0x1,0x3,1024,8,8191,949,2130,339.958496,43.789303,43.161621,48.650
22351759,0x1,0x4,1024,16,16383,1646,3821,339.979248,37.975346,38.713745,48.650
22351807,0x1,0x5,1024,32,32767,3142,7387,339.989624,36.244995,37.421936,48.600
22351888,0x1,0x6,1024,64,65535,6112,14481,339.994812,35.252930,36.679779,48.600
22352038,0x1,0x7,1024,128,65535,12026,28624,169.997406,34.681915,36.251713,48.600
22352331,0x1,0x8,1024,256,65535,23842,56886,84.998703,34.379105,36.022476,48.650
22352908,0x1,0x9,1024,512,65535,47437,65535,42.499352,34.201023,20.749683,48.600
22354046,0x1,0xA,1024,1024,65535,65535,65535,21.249676,23.624640,10.374842,48.650
22356313,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,48.650
22360836,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,48.550
22369873,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,48.450
22387938,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,48.700
22388951,0x0,0x0,2048,1,1023,487,880,169.833984,89.885742,71.328125,48.800
22388964,0x0,0x1,2048,2,2047,740,1436,169.917007,68.291016,58.197266,48.800
22388977,0x0,0x2,2048,4,4095,1132,2360,169.958496,52.233398,47.822266,48.800
22388996,0x0,0x3,2048,8,8191,1868,4125,169.979248,43.097168,41.793823,48.850
22389027,0x0,0x4,2048,16,16383,3278,7529,169.989624,37.813843,38.141296,48.800
22389074,0x0,0x5,2048,32,32767,6283,14685,169.994812,36.239227,37.196503,48.800
22389156,0x0,0x6,2048,64,65535,12254,28918,169.997406,35.339447,36.624054,48.800
22389306,0x0,0x7,2048,128,65535,24143,57292,84.998703,34.813133,36.279572,48.800
22389599,0x0,0x8,2048,256,65535,47906,65535,42.499352,34.539162,20.749683,48.800
22390172,0x0,0x9,2048,512,65535,65535,65535,21.249676,23.624640,10.374842,48.800
22391309,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,48.850
22393577,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,48.750
22398100,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,48.850
22407134,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,48.700
22425197,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,48.750
