millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
27608012,0x4,0x5,128,32,31319,247,599,2599.721680,22.794434,24.275879,40.200
27608093,0x4,0x6,128,64,62588,472,1159,2597.646484,21.779297,23.485596,40.200
27608244,0x4,0x7,128,128,65535,919,2274,1359.979248,21.202517,23.039795,40.150
27608536,0x4,0x8,128,256,65535,1811,4498,679.989624,20.891052,22.786501,40.200
27609108,0x4,0x9,128,512,65535,3596,8949,339.994812,20.741091,22.667450,40.150
27610240,0x4,0xA,128,1024,65535,7164,17848,169.997406,20.660339,22.604124,40.150
27612503,0x4,0xB,128,2048,65535,14302,35644,84.998703,20.622849,22.571198,40.150
27617014,0x4,0xC,128,4096,65535,28582,65535,42.499352,20.606987,20.749683,40.200
27626021,0x4,0xD,128,8192,65535,57135,65535,21.249676,20.596533,10.374842,40.200
27644023,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,40.250
27645037,0x3,0x0,256,1,1023,60,117,1358.671875,88.593750,75.867188,40.400
27645050,0x3,0x1,256,2,2047,99,184,1359.336060,73.089844,59.656250,40.200
27645063,0x3,0x2,256,4,4095,165,295,1359.667969,60.908203,47.822266,40.250
27645082,0x3,0x3,256,8,8191,294,508,1359.833984,54.263672,41.175781,40.300
27645112,0x3,0x4,256,16,16383,540,916,1359.916992,49.833984,37.123047,40.300
27645160,0x3,0x5,256,32,32767,1058,1776,1359.958496,48.818848,35.988281,40.250
27645242,0x3,0x6,256,64,65535,2089,3488,1359.979248,48.195923,35.339844,40.200
27645392,0x3,0x7,256,128,65535,4143,6900,679.989624,47.792175,34.954838,40.250
27645685,0x3,0x8,256,256,65535,8248,13716,339.994812,47.573002,34.742065,40.250
27646258,0x3,0x9,256,512,65535,16458,27352,169.997406,47.463409,34.640747,40.300
27647396,0x3,0xA,256,1024,65535,32873,54612,84.998703,47.401405,34.582489,40.250
27649665,0x3,0xB,256,2048,65535,65535,65535,42.499352,47.249279,20.749683,40.250
27654190,0x3,0xC,256,4096,65535,65535,65535,21.249676,23.624640,10.374842,40.250
27663228,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,40.200
27681292,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,40.300
27682305,0x2,0x0,512,1,1023,116,225,679.335938,85.640625,72.949219,40.600
27682318,0x2,0x1,512,2,2047,163,328,679.668030,60.169922,53.171875,40.400
27682331,0x2,0x2,512,4,4095,223,476,679.833984,41.159180,38.582031,40.400
27682350,0x2,0x3,512,8,8191,335,755,679.916992,30.915527,30.598145,40.450
27682380,0x2,0x4,512,16,16383,554,1305,679.958496,25.562988,26.444092,40.450
27682427,0x2,0x5,512,32,32767,999,2417,679.979248,23.048220,24.488649,40.400
27682509,0x2,0x6,512,64,65535,1908,4675,679.989624,22.010010,23.683167,40.400
27682659,0x2,0x7,512,128,65535,3709,9164,339.994812,21.392853,23.212034,40.400
27682952,0x2,0x8,512,256,65535,7309,18133,169.997406,21.078506,22.965073,40.450
27683525,0x2,0x9,512,512,65535,14510,36076,84.998703,20.922775,22.844757,40.400
27684663,0x2,0xA,512,1024,65535,28914,65535,42.499352,20.846352,20.749683,40.350
27686932,0x2,0xB,512,2048,65535,57715,65535,21.249676,20.805616,10.374842,40.400
27691458,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,40.400
27700499,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,40.500
27718570,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,40.350
27719583,0x1,0x0,1024,1,1023,220,423,339.667969,81.210938,68.572266,40.600
27719596,0x1,0x1,1024,2,2047,314,630,339.834015,57.955078,51.064453,40.400
27719610,0x1,0x2,1024,4,4095,433,924,339.916992,39.959473,37.447266,40.400
27719629,0x1,0x3,1024,8,8191,658,1484,339.958496,30.361816,30.071289,40.350
27719659,0x1,0x4,1024,16,16383,1071,2537,339.979248,24.709352,25.704470,40.450
27719706,0x1,0x5,1024,32,32767,1992,4819,339.989624,22.979004,24.412659,40.350
27719788,0x1,0x6,1024,64,65535,3813,9340,339.994812,21.992706,23.657835,40.350
27719939,0x1,0x7,1024,128,65535,7429,18338,169.997406,21.424576,23.224701,40.400
27720231,0x1,0x8,1024,256,65535,14650,36323,84.998703,21.124649,23.001167,40.450
27720804,0x1,0x9,1024,512,65535,29100,65535,42.499352,20.980453,20.749683,40.350
27721943,0x1,0xA,1024,1024,65535,57987,65535,21.249676,20.903669,10.374842,40.400
27724210,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,40.450
27728736,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,40.400
27737777,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,40.400
27755850,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,40.400
27756863,0x0,0x0,2048,1,1023,418,758,169.833984,77.150391,61.439453,40.800
27756876,0x0,0x1,2048,2,2047,596,1154,169.917007,55.001953,46.768555,40.400
27756890,0x0,0x2,2048,4,4095,844,1756,169.958496,38.944336,35.583008,40.500
27756908,0x0,0x3,2048,8,8191,1291,2874,169.979248,29.785036,29.118896,40.500
27756939,0x0,0x4,2048,16,16383,2126,4994,169.989624,24.524782,25.299196,40.500
27756986,0x0,0x5,2048,32,32767,3977,9569,169.994812,22.938629,24.237885,40.500
27757068,0x0,0x6,2048,64,65535,7632,18640,169.997406,22.010010,23.607178,40.450
27757218,0x0,0x7,2048,128,65535,14906,36707,84.998703,21.493790,23.244331,40.450
27757511,0x0,0x8,2048,256,65535,29415,65535,42.499352,21.207561,20.749683,40.450
27758085,0x0,0x9,2048,512,65535,58463,65535,21.249676,21.075262,10.374842,40.500
27759222,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,40.500
27761493,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,40.450
27766017,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,40.400
27775058,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,40.500
27793128,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,40.500
